ip,city,country,assignment,open_port_count,filtered_port_count,closed_port_count,tcpwrapped_count,total_vulnerabilities,exploit_risk_score,os_info,http_ports_open,ssh_ftp_ports_open,mail_ports_open,database_ports_open,remote_access_ports_open,has_web_service,has_ssh,has_database,has_high_severity_vuln,has_exploit_available,geographic_risk,port,port_status,service,is_open,is_common_vulnerable_port,exploit_label
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,94,open,objcall,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,80,open,http nginx,1,1,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,81,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,82,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,84,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,85,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,86,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,88,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,89,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,90,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,91,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,92,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,93,open,http nginx,1,0,0
163.171.152.82,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,94,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,61,open,ni-mail,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,65,open,tacacs-ds,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,66,open,sqlnet,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,80,open,http,1,1,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,81,open,hosts2-ns,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,82,open,xfer,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,83,open,mit-ml-dev,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,84,open,ctf,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,85,open,mit-ml-dev,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,86,open,mfcobol,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,88,open,kerberos-sec,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,89,open,su-mit-tg,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,90,open,dnsix,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,91,open,mit-dov,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,92,open,npp,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,93,open,dcp,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,94,open,objcall,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,96,open,dixie,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,97,open,swift-rvf,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,61,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,65,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,66,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,80,open,http nginx,1,1,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,81,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,82,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,83,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,84,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,85,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,86,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,88,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,89,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,90,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,91,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,92,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,93,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,94,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,96,open,http nginx,1,0,0
148.253.230.208,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,97,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,80,open,http,1,1,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,81,open,hosts2-ns,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,82,open,xfer,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,84,open,ctf,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,85,open,mit-ml-dev,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,86,open,mfcobol,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,88,open,kerberos-sec,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,89,open,su-mit-tg,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,90,open,dnsix,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,91,open,mit-dov,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,92,open,npp,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,93,open,dcp,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,94,open,objcall,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,80,open,http nginx,1,1,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,81,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,82,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,84,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,85,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,86,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,88,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,89,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,90,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,91,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,92,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,93,open,http nginx,1,0,0
163.171.207.95,Jeddah,Saudi Arabia,AS54994 Meteverse Limited.,26,0,0,0,0,94,,2,0,0,0,0,1,0,0,0,0,0,94,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,61,open,ni-mail,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,65,open,tacacs-ds,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,66,open,sqlnet,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,80,open,http,1,1,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,81,open,hosts2-ns,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,82,open,xfer,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,83,open,mit-ml-dev,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,84,open,ctf,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,85,open,mit-ml-dev,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,86,open,mfcobol,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,88,open,kerberos-sec,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,89,open,su-mit-tg,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,90,open,dnsix,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,91,open,mit-dov,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,92,open,npp,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,93,open,dcp,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,94,open,objcall,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,96,open,dixie,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,97,open,swift-rvf,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,61,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,65,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,66,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,80,open,http nginx,1,1,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,81,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,82,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,83,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,84,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,85,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,86,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,88,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,89,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,90,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,91,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,92,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,93,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,94,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,96,open,http nginx,1,0,0
148.253.230.85,Riyadh,Saudi Arabia,AS54994 Meteverse Limited.,38,0,0,0,0,136,,2,0,0,0,0,1,0,0,0,0,0,97,open,http nginx,1,0,0
2.89.137.61,Al Jubayl,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,0,0,0,0,10,,2,0,0,0,0,1,0,0,0,0,0,80,open,http,1,1,0
2.89.137.61,Al Jubayl,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,0,0,0,0,10,,2,0,0,0,0,1,0,0,0,0,0,80,open,http HikVision NVR or camera http config,1,1,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,21,open,ftp,1,1,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,53,open,domain,1,0,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,80,open,http,1,1,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,21,open,ftp OpenBSD ftpd 6.4 (Linux port 0.17),1,1,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,53,open,tcpwrapped,1,0,0
141.179.41.32,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,6,4,0,1,0,24,,2,2,0,0,0,1,1,0,0,0,0,80,open,http,1,1,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,20,filtered,ftp-data,0,0,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,21,filtered,ftp,0,1,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,53,filtered,domain,0,0,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,80,open,http,1,1,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,20,filtered,ftp-data,0,0,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,21,filtered,ftp,0,1,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,53,filtered,domain,0,0,0
178.81.253.154,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,80,open,http HikVision NVR or camera http config,1,1,0
167.100.255.115,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,4,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
167.100.255.115,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,4,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
167.100.255.115,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,4,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,80,open,http,1,1,0
167.100.255.115,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,4,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
167.100.255.115,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,4,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
167.100.255.115,Dammam,Saudi Arabia,AS25019 Saudi Telecom Company JSC,2,4,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,80,open,http HikVision NVR or camera http config,1,1,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,20,filtered,ftp-data,0,0,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,21,filtered,ftp,0,1,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,22,filtered,ssh,0,0,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,23,filtered,telnet,0,1,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,53,filtered,domain,0,0,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,80,open,http,1,1,0
178.80.241.116,Khobar,Saudi Arabia,"AS35819 Etihad Etisalat, a joint stock company",2,10,0,0,0,10,,2,0,0,0,0,1,1,0,0,0,0,20,filtered,ftp-data,0,0,0
